3.107620495077764722e-01,2.752787916137489077e-01,2.569947489413628161e-01,2.590423031252017116e-01
1.496176543030563189e-01,1.376765232551485363e-01,1.253268501711448935e-01,2.179657719640880620e-01
1.827384604513672406e-01,1.891752374889840715e-01,1.788374525631919454e-01,1.763460826610969423e-01
1.114509920442155327e-01,1.234704524965183070e-01,7.565159486905578823e-02,1.889961366817475841e-01
3.260010687968382670e-01,1.515955979860486302e-01,1.707921491764089750e-01,1.635393188332869563e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.930222506328155285e-01,1.764925849160222660e-01,1.342982279150843061e-01,4.797075791852342674e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.623545033164922324e-01,2.706955002421120304e-01,2.663407902871237631e-01,3.747186781444251102e-01
2.858590514881511613e-01,4.468091211960810716e-01,4.121362355852069004e-01,2.817321987709581199e-01
5.005202294019225340e-01,2.072373711113398020e-01,2.406172696668617828e-01,2.065112043946105147e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.006514051012594613e-01,3.780380718191916345e-01,5.496078988186550163e-01,4.154449443605567893e-01
6.518381856514066097e-01,8.256535553151009843e-01,7.049663687916266630e-01,6.202513745010337365e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
