2.882534178339066777e-01,2.755626934536600237e-01,2.743573714616025505e-01,2.747170387657389967e-01
1.857866916425423287e-01,1.354107931822967625e-01,1.641200807860635769e-01,2.432589953543651817e-01
2.108516367599223285e-01,1.820933369194327467e-01,1.712182834536698783e-01,1.564816753874372912e-01
9.669925723572951604e-02,1.340544238073647018e-02,0.000000000000000000e+00,4.748710640146681060e-03
3.080448388854704067e-01,2.006457736283813187e-01,2.018815771792531744e-01,1.496513357384284260e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.325272703278022657e-01,1.237409105664600828e-01,1.506760887980983787e-01,4.167455965357135667e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.268504110326696743e-01,3.049389633829805990e-01,2.502313460039583548e-01,3.758828087315288502e-01
2.356700318669363303e-01,4.475520623212728144e-01,3.296617952143364727e-01,2.659339185632444424e-01
4.641938947467669219e-01,3.316290346996065286e-01,3.231407840499226913e-01,2.183971320787391479e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.415093703615784126e-01,4.502480865431826573e-01,5.700703679305213489e-01,4.305958653277094372e-01
6.383918731930552370e-01,7.647891095407359785e-01,6.820234975975921765e-01,6.606363734666143017e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
