5.009026331558386058e-01,4.846597458216481136e-01,4.876330408905537039e-01,4.814708995206167241e-01
4.255493335571280400e-01,3.735136519765630547e-01,3.286219087333933087e-01,4.597432996796684268e-01
4.205988463519830800e-01,4.306591454278451137e-01,4.135627235608099750e-01,4.418327223848171337e-01
2.989803573913004664e-01,4.274828951763712248e-01,2.667104889543265300e-01,4.287634126237179766e-01
5.162486041686706884e-01,3.432902963068638624e-01,2.850692267954330061e-01,3.559745719303378797e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.361342695612039522e-01,2.381620068806238333e-01,3.646279660730679106e-01,1.668053544447996861e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.359937154006745752e-01,4.424375430362858519e-01,2.595177230540953173e-01,5.552893518971353526e-01
5.399751132160718337e-01,5.731552860646611514e-01,4.280562513231017108e-01,3.018537602508330475e-01
6.213181372987416351e-01,4.901301030326674080e-01,2.931237478219806403e-01,3.749157625918851378e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.502031757897921316e-01,5.475519149421244069e-01,7.162828788796534729e-01,4.313165527011609268e-01
7.340389626304217874e-01,8.988697638739913121e-01,7.879361953010918240e-01,7.342519775715530272e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
