0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279950034631566425e+00,5.931898028291551661e+00,4.530579935024121596e+00,5.908050605671236077e+00,8.112577807363422266e+00,-2.727675589139570977e+00
9.162173560107932602e+00,1.124976594792080853e+01,8.368028880287736726e+00,1.162455867464500336e+01,1.326837314550398794e+01,2.530253416063404259e+00
5.517182301350635143e+00,6.129897665707616738e+00,5.560286865082939123e+00,7.247616207503695840e+00,8.737707016513029501e+00,-1.478136930694300855e+00
-2.569297181101505956e+00,-7.735867220236526620e+00,-7.668510750090739236e+00,-7.339288993574473174e+00,-8.909749655676140634e+00,-8.431896308181892508e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.731372280457159629e+00,-7.848378310422832627e+00,-7.261543356059961596e+00,-7.362840141053196952e+00,-9.628283159756298559e+00,-9.198785639855778129e+00
1.278636438685055499e+00,-4.186035673226682796e+00,-4.638828007981575574e+00,-4.817471097021557291e+00,-7.694310720057270458e+00,-8.344278323120684959e+00
7.902050063148342574e+00,-1.580091259752618216e+00,-3.125433263727568800e+00,-3.748553032054437573e+00,-5.657008272100210178e+00,-4.351803842388511256e+00
2.619720553618795744e+00,-4.758696243192688691e+00,-5.607039751595184640e+00,-6.070269222447874036e+00,-8.882386393442327943e+00,-7.314569457626627802e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.131420561377962652e+00,-4.157782808383295503e+00,-6.057783661771177108e+00,-5.387659653754214517e+00,-7.362473533274091153e+00,-7.000906902125699105e+00
-2.675828510000123894e-01,-5.533028378676913661e+00,-7.024247203706625697e+00,-5.846827846438559462e+00,-8.469261648586785540e+00,-9.424103029768780004e+00
1.189531539961499629e+00,-4.423479496344039141e+00,-4.082905347818134523e+00,-4.935961117365508244e+00,-6.669865154720094225e+00,-7.497834858824748316e+00
-4.917503903859849479e-01,-6.171995848387553885e+00,-5.762279535453044943e+00,-6.160383183588156619e+00,-8.443567409485135400e+00,-7.897261006540636785e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.693954907181825575e+01,1.865812438913059168e+01,1.708953572404845289e+01,1.875520692191955874e+01,9.794768752616734631e+00,1.999999999999998579e+01
9.538456896348206371e+00,6.537559292568888125e+00,5.373412697849370367e+00,7.228264870326428948e+00,-2.015756331008129010e+00,5.901552100841144899e+00
1.465233549866832696e+01,1.257289672051343565e+01,8.470770844392522037e+00,1.276121325501546089e+01,4.181564477533047608e+00,1.130340751597585580e+01
1.018472020764978403e+01,7.928703712937293702e+00,8.098817958296752550e+00,8.478120909409273764e+00,-4.791674300348129911e-01,7.280326964198398088e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.238460356728476874e+00,-1.586138001721442814e+00,-3.862227438363904142e+00,6.147103284476989060e+00,-6.121837449639330409e+00,-5.770853330743466181e+00
3.006553593281266146e+00,1.046352736850276521e+00,-1.549059908610230796e-01,1.162955148687260021e+01,-2.453442578339346980e+00,-3.181844511286722188e+00
-2.446477727933151325e+00,-2.962058693425403177e+00,-7.672856103120786475e-01,7.743521724520112670e+00,-4.257254124470521539e+00,-4.336389717869733040e+00
-1.301986875173171132e+00,-7.893195846021391127e+00,-7.076354293323008804e+00,-7.466042374089219891e+00,-9.111271650897215579e+00,-1.078301913328657946e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.160365785112975390e+00,-7.079446927773528131e+00,-6.433333425433068520e+00,-7.569018657257094773e+00,-9.254998252167984774e+00,-8.642673641205030677e+00
