0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.911899633341239024e+00,8.323465777376405583e+00,6.654923917118576782e+00,8.248236791063849438e+00,9.622069698036799679e+00,-8.742383447728913071e-01
1.176587906535177908e+01,1.272681001661357847e+01,1.139543467882174532e+01,1.257800169677441815e+01,1.411880598799992015e+01,3.807123037307735824e+00
8.121340609965425728e+00,9.066142710501377877e+00,7.761469962459236704e+00,9.135372817859922279e+00,1.072936333135031006e+01,4.811480585241006414e-01
1.153180249333960239e+00,-7.420426967903376969e+00,-6.555287535344686667e+00,-6.668234471793581974e+00,-9.777672691651337900e+00,-8.291273427263385898e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153182363806883659e+00,-5.463948045454793956e+00,-5.256668781813542246e+00,-5.213198948027979007e+00,-1.216949648766296121e+01,-1.045987234203725258e+01
4.249496682463814956e+00,-4.971131626853487973e+00,-4.811181412092222942e+00,-5.859017760842782252e+00,-8.290037822580412552e+00,-8.369497056733987250e+00
9.622069005026459010e+00,-2.636730035620219681e+00,-2.691108332300574446e+00,-1.479195369695874840e+00,-7.507595753808353756e+00,-7.509089431415585381e+00
5.302522273113257967e+00,-5.716919153445719104e+00,-4.902523288787849154e+00,-4.953035425231273159e+00,-9.791549525248344210e+00,-1.061835253155566328e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.366184212260827202e+00,-4.572514846346000361e+00,-4.708033933968131635e+00,-5.694145854030751686e+00,-7.573523181228921430e+00,-7.981987043850504726e+00
3.207001314267567516e+00,-6.598227400027004919e+00,-6.528184150060170055e+00,-5.754149095331818842e+00,-8.554347893676276016e+00,-1.039501723979466341e+01
-1.581832937524953353e+00,-3.982078251896073340e+00,5.302522001322060419e+00,-4.867306253151962636e+00,-6.320701490911358356e+00,-6.350421244355359818e+00
3.207000981304223952e+00,-5.105961408577048388e+00,-6.674750407403597485e+00,-6.748325181628311853e+00,-9.733340719841688582e+00,-1.084757722692878978e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.761180346264149676e+01,1.879993640090000895e+01,1.760810011442110223e+01,1.879947739793648509e+01,9.798559766894053169e+00,1.999999999999998579e+01
1.072936333135031006e+01,9.434844930378261552e+00,7.181052699294628638e+00,9.454494749901963146e+00,1.610843361860053724e-01,8.364232297291586349e+00
1.527152119999992763e+01,1.390712605369703958e+01,1.060813299913352026e+01,1.338023142620327732e+01,4.756606822846864091e+00,1.247799985791639443e+01
1.184784174883870378e+01,1.022219177551316882e+01,8.218773955968234901e+00,9.872926099481146522e+00,1.579155303291955859e+00,9.204653884464285341e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
