-1.269675224689760817e+01,-1.265536159973294694e+01,-1.279506967587097321e+01,-1.286552584532071108e+01
-1.190883748956279575e+01,-1.191754603887845398e+01,-1.199217166095464826e+01,-1.206108359504557725e+01
-1.129719073435242471e+01,-1.111904497564867711e+01,-1.116650499191775481e+01,-1.123526649595021887e+01
-1.045562788320211389e+01,-1.031394272894339004e+01,-1.034778455163166910e+01,-1.050773759888711112e+01
-9.561438304624937601e+00,-9.512096649439335749e+00,-9.553589388154730244e+00,-9.646713113097403536e+00
-8.692870690892984697e+00,-8.680709352713670057e+00,-8.677946861635238207e+00,-8.905552366112701179e+00
-7.906072744744291114e+00,-7.817640700949894494e+00,-7.819476515562444163e+00,-8.228338529274459745e+00
-7.150589562524665155e+00,-6.933722855452719713e+00,-6.943943423880909016e+00,-7.080479737835131182e+00
-6.129442250644545176e+00,-6.042503134767351014e+00,-6.048606897550011574e+00,-6.289946267535360569e+00
-5.400693540672570236e+00,-5.120442140309287460e+00,-5.128631329642957759e+00,-5.419167301490295685e+00
-4.300702310238304626e+00,-4.106222057125058278e+00,-4.175180357000746412e+00,-4.674793294420902967e+00
-3.548893776703157421e+00,-3.420798324927727840e+00,-3.085587552388550314e+00,-3.571255488647941512e+00
-1.333647862524862582e+01,-1.291285692674192553e+01,-1.369318873467927489e+01,-1.356839348952086866e+01
-1.232311215544838490e+01,-1.209262065874261438e+01,-1.348399438202765133e+01,-1.330819143053865616e+01
-1.149160320819856906e+01,-1.105192431686899468e+01,-1.268498889670280683e+01,-1.202337596153048516e+01
-1.035506570862690090e+01,-1.022256176653387527e+01,-1.105821529038151141e+01,-1.118874771335252127e+01
-9.679096922146339210e+00,-9.283718028370508080e+00,-9.887244369393819454e+00,-9.846482342311093205e+00
-8.566311028565005259e+00,-8.318075853606936576e+00,-9.048841652505105415e+00,-9.487267098767789619e+00
-8.144072435243419505e+00,-7.316290024317105178e+00,-1.152595940385718265e+01,-8.356435792641855542e+00
-7.324007366087240456e+00,-6.221710146957112109e+00,-7.242009045725257721e+00,-7.217947052246007189e+00
-6.090597837971808204e+00,-5.271227170651177296e+00,-6.658966459939651195e+00,-5.756125157366916767e+00
-5.554035279819555804e+00,-4.306581898611772097e+00,-6.799306549371149089e+00,-5.409999441788224672e+00
-3.568654332893174352e+00,-3.236205271368853609e+00,-3.962695044803557387e+00,-4.828523670268109136e+00
-3.343882885957608408e+00,-3.101878575747170519e+00,-2.020445457008073209e+00,-3.932626408260524009e+00
-1.383953519587564784e+01,-1.637111310609629911e+01,-1.428892203650593906e+01,-1.431641141677612872e+01
-1.298928148183516917e+01,-1.557463228534210309e+01,-6.144938163302366974e+01,-1.308412480186159321e+01
-1.064015934762501203e+01,-1.441403881869961623e+01,-6.569131655224035171e+01,-1.059762949962572165e+01
-9.883415175158770438e+00,-1.134083138173657801e+01,-5.702319045813244713e+01,-9.809623831360923418e+00
-9.057129015004681705e+00,-9.070258940976428264e+00,-4.432764991527970722e+01,-1.080642221943605108e+01
-8.848273622859903043e+00,-8.710037883594583974e+00,-3.530643662889570322e+01,-8.910819446230549445e+00
-7.616175082149085895e+00,-7.778722494199917570e+00,-5.056579793703194525e+01,-7.598706015088589893e+00
-5.605137840839818253e+00,-5.603225953712090757e+00,-4.944296566162341122e+01,-5.631505031851607335e+00
-5.454564261904145894e+00,-5.409159359807313550e+00,-4.334331221688154301e+01,-5.523590098155881201e+00
-4.941912646045033775e+00,-5.269483585259863823e+00,-3.641903190152630998e+01,-4.962032831305084102e+00
-2.312188203134959874e+00,-2.009996687457326292e+00,-4.369992380147455435e+01,-2.512003716599715997e+00
-2.436539130062656433e+00,-1.724900841591700651e+00,-9.999999999999995559e-01,-2.508408616136442504e+00
-1.503292874110531585e+01,-1.112730363480156228e+02,-1.947096438194346035e+01,-1.769465758973794678e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
