-1.053510986583913223e+01,-1.050059857158380794e+01,-1.061615183391021411e+01,-1.049321067794719298e+01
-1.010047944087159877e+01,-1.008500301675733013e+01,-1.005599743638407695e+01,-1.016228095291031508e+01
-9.581336804057670520e+00,-9.526515946205154961e+00,-9.582070287703823297e+00,-9.566622690588618028e+00
-8.961263233858584698e+00,-8.907395393605733958e+00,-8.894346006445189801e+00,-8.909498448637132029e+00
-8.205493646699661525e+00,-8.199386506217866355e+00,-8.233690434447938244e+00,-8.304800657442335421e+00
-7.455634373290672023e+00,-7.470753724993640432e+00,-7.496751405900983656e+00,-7.453413821766181613e+00
-6.747108459415690263e+00,-6.712264897678304365e+00,-6.800042973447787631e+00,-6.912651341401028660e+00
-5.994172991751273827e+00,-5.949149141606018709e+00,-5.931828254215439244e+00,-6.165614819364909849e+00
-5.224084518895636187e+00,-5.164562130399328765e+00,-5.220754606831467193e+00,-5.256696783016402641e+00
-4.482358281383228338e+00,-4.411970363874673673e+00,-4.424296252475266478e+00,-4.474500492024370502e+00
-3.705465493771590069e+00,-3.643432448284964487e+00,-3.666854602549051378e+00,-3.775834667957746138e+00
-2.938563508956257841e+00,-2.956903273691425138e+00,-2.893744714834089571e+00,-2.924115602812785930e+00
-1.088659200969599539e+01,-1.089414514625958752e+01,-1.091137272849241491e+01,-1.095419035859383960e+01
-1.036276805398863488e+01,-1.034537812013667057e+01,-1.035521213241667127e+01,-1.039695451568801055e+01
-9.769739104441402588e+00,-9.711877111967048393e+00,-9.724842127725024099e+00,-9.871713256341353215e+00
-9.033203374852959655e+00,-8.965400502394789584e+00,-9.009203155161539911e+00,-8.993140373238581731e+00
-8.244431327589834879e+00,-8.163389789922010920e+00,-8.220327825841565073e+00,-8.284071191949065494e+00
-7.390309261042069089e+00,-7.360854800740203707e+00,-7.370539082691217381e+00,-7.388386566931856692e+00
-6.630398408488157536e+00,-6.545094675946757867e+00,-6.551425414160316762e+00,-6.564254795562016298e+00
-5.735151964342907860e+00,-5.696869278936409486e+00,-5.705028227734572077e+00,-5.832701444015488512e+00
-4.829780162952279632e+00,-4.826791482418120616e+00,-4.823470776294516149e+00,-5.195739462081393256e+00
-4.171581491288390175e+00,-3.901187979844477738e+00,-3.899482947396233801e+00,-3.947508540757586282e+00
-3.331089299472489440e+00,-2.958594369856898165e+00,-2.957604854338433675e+00,-2.998984979337952606e+00
-2.201042091510898135e+00,-2.167764682408323207e+00,-1.989890275077271786e+00,-2.442843879923132455e+00
-1.152174966036967518e+01,-1.136151282757403003e+01,-1.275337739450673880e+01,-1.184241768268215900e+01
-1.080607736643474581e+01,-1.046617457389748651e+01,-9.611098049248762720e+01,-1.190445981915065943e+01
-1.021706093286037920e+01,-9.561792499061958495e+00,-9.383342024069250442e+01,-1.050938589822423452e+01
-9.314523359823917659e+00,-8.648275251623879001e+00,-7.024402383235081970e+01,-9.111638833394147596e+00
-8.195423848773476294e+00,-7.725530557205778415e+00,-1.011592890939294733e+02,-8.508592337102403036e+00
-7.427277887029178238e+00,-6.793465209300588725e+00,-1.025756378006431362e+02,-7.997985236197867387e+00
-6.441236337805740675e+00,-5.851985059899959651e+00,-9.276735769901586082e+01,-7.085800976921223793e+00
-5.657651602555567649e+00,-4.900995009999991936e+00,-7.594300201179925125e+01,-5.920427178397932089e+00
-5.400032361016195104e+00,-3.940398999999994878e+00,-8.617535514186478451e+01,-5.106671833795079607e+00
-3.489366925275682263e+00,-2.970099999999996854e+00,-8.528096952346515991e+01,-3.988596060157419743e+00
-3.266383769672162707e+00,-1.989999999999998437e+00,-8.504995181721068320e+01,-3.566289863421658435e+00
-2.301105610969096382e+00,-1.676827067396490900e+00,-9.999999999999995559e-01,-2.591622096111578788e+00
-1.224789769777780357e+01,-1.073057728771944710e+02,-1.263978032155580600e+01,-1.253960457943147055e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
