0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.824238679386885664e+00,-2.829982965687933838e+00,-2.886704684449951319e+00,-2.948790878066659626e+00,-2.859013609445864912e+00,-9.855751402223051016e+00
-1.732763863333095511e+00,-1.661537479239233672e+00,-1.686421116487652361e+00,-1.700099317174497138e+00,-1.710394542534386719e+00,-6.488435621250945751e+00
-2.391293906972649985e+00,-2.480749611123340692e+00,-2.357729719161155479e+00,-2.515633236618855850e+00,-2.406153610155039146e+00,-9.543832149134541254e+00
-2.736627872482977342e+00,-2.654686702400800069e+00,-2.709718156772466635e+00,-2.754328054477018117e+00,-8.088584615798172450e+00,-8.583345891878414236e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.069590423139500146e+00,-2.027241865038547086e+00,-2.089780969273967060e+00,-2.051093526461032823e+00,-7.189259466761701134e+00,-8.019051358258701967e+00
-2.006641521974044107e+00,-2.049225900244615151e+00,-2.052502118362327543e+00,-1.985524559636063557e+00,-8.091984646362657685e+00,-7.209278758822178723e+00
-2.330807982422520297e+00,-2.379994595303027705e+00,-2.413359821249458470e+00,-2.400668666172642407e+00,-5.535337523652186675e+00,-7.600188235021511751e+00
-3.367156938053904369e+00,-3.345903525406811685e+00,-3.304529108676895977e+00,-3.515474698785442165e+00,-9.279909827727664151e+00,-8.065318025955347636e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.256352834675729113e+00,-3.187586841539016280e+00,-3.235751266550771277e+00,-3.258428475085479725e+00,-7.580750306941944849e+00,-9.183554435045996556e+00
-3.075688501803301111e+00,-2.986060258644191556e+00,-2.979753346338887887e+00,-3.078354026267065002e+00,-1.014442034631521317e+01,-8.958309947671201812e+00
-2.600250900794715214e+00,-2.640729396822254937e+00,-2.523038855789759616e+00,-2.514761572053703986e+00,-8.321011095980768602e+00,-8.829957281458920448e+00
-1.572089102188239718e+00,-1.702279476517175372e+00,-1.835113581046901254e+00,-1.510416643068548836e+00,-6.171783587033073282e+00,-8.069896206421747209e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.723194000000000448e-01,1.640007989999999971e+00,1.495015688046549551e-01,-2.710000000000000187e-01,-1.764477932571000274e+00,1.895330473394527715e+01
-2.567899857327300861e+00,-2.642504871572360248e+00,-2.681153727283397181e+00,-2.603771274339873099e+00,-8.842744379275249145e+00,-2.602650512445382258e+00
-1.234835779459913185e+00,-1.221627834810708357e+00,-1.282301080373979385e+00,-1.350806496594988193e+00,-5.544943254891689932e+00,-1.367686259727566300e+00
-2.186797636112423060e+00,-2.140842278906170293e+00,-2.143117367379149929e+00,-2.070382361562909779e+00,-5.704140774289763627e+00,-2.142540773303418078e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.997339993430371052e+00,-2.918600212037649300e+00,-2.909911069857439081e+00,-2.971557832319199566e+00,-9.044795717648655753e+00,-8.057833557878645081e+00
-1.914032788867138235e+00,-1.837032979358151019e+00,-1.789403620824333796e+00,-1.843472933694014326e+00,-8.208854830957388771e+00,-7.531670739121265612e+00
-2.424134703905003629e+00,-2.387903849701142889e+00,-2.428892693890909449e+00,-2.461046477400336663e+00,-8.371028247400596811e+00,-6.549104487747851699e+00
-2.868528025446763774e+00,-2.657713021316833846e+00,-2.726678177865183184e+00,-2.656179761216927560e+00,-7.712811298748942335e+00,-8.298915725191710280e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.179661686753931793e+00,-2.148998643838718525e+00,-2.166538733340618528e+00,-2.117331786961638151e+00,-8.091959759514484318e+00,-7.038966833095408937e+00
-2.060540439764897425e+00,-1.970830139682969495e+00,-2.021009329829089207e+00,-2.023433924856896216e+00,-8.737732183756076410e+00,-8.401629632168717166e+00
-2.495851869956448699e+00,-2.361841917880694641e+00,-2.342175620618581977e+00,-2.360831468217965856e+00,-8.630905406862039442e+00,-7.651916567127960533e+00
-3.277675244734391757e+00,-3.268119928849196665e+00,-3.302687353911083257e+00,-3.315492172572735985e+00,-9.413030237244848664e+00,-1.069057614922226840e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.192612897024538654e+00,-3.193121577153805291e+00,-3.159651423822038563e+00,-3.213390328633681570e+00,-1.034392486142325929e+01,-1.000565107653017449e+01
-2.920473880618640994e+00,-2.907659593678100229e+00,-2.868101361561687490e+00,-3.028435577870290274e+00,-7.797922560167352302e+00,-6.630410488840704275e+00
-2.618342364906227626e+00,-2.471863663675331502e+00,-2.464463019071703176e+00,-2.507672667191979343e+00,-8.246049367760070581e+00,-8.392088264327842495e+00
-1.764815177454987172e+00,-1.701888703416884141e+00,-1.753402662135714163e+00,-1.738783224816886186e+00,-6.168364951561213338e+00,-9.023019607466284953e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.142937529249999973e-01,2.796845822751919397e-01,-3.439000000000000390e-01,7.543339410225573971e+00,-1.909499999999999975e+00,-3.457050000000000178e+00
-2.515161420811393711e+00,-2.534397839884168224e+00,-2.500809151764452398e+00,-2.525458733912916198e+00,-8.717088254711082840e+00,-8.120639332115157316e+00
-1.204622632339152899e+00,-1.067097781366006748e+00,-1.144148597999969708e+00,-1.140812000437680052e+00,-5.489971494735404356e+00,-4.254090663030928532e+00
-2.051084670862649340e+00,-1.976278998753166816e+00,-1.994083587278847824e+00,-2.010274140094173934e+00,-5.497458479953939658e+00,-7.924067427162862387e+00
